Type,OpCo,Plant,Customer,Delivery Date,Movement,Industry,Material_Group
M,North America,CA08,101586,2020-08-06,1157,1004,2011759
M,North America,CA03,202265,2020-11-12,998,1004,2002542
M,North America,CA08,101586,2020-12-14,1247,1004,2012317
M,North America,CA08,101586,2021-01-21,1247,1004,2012317
M,North America,CA03,202265,2021-05-31,998,1004,2002542
M,North America,CA03,101540,2021-06-23,229,1004,2011760
M,North America,CA08,101586,2021-09-20,1247,1004,2012317
M,North America,CA03,202265,2021-12-30,998,1004,2002542
M,North America,CA03,101345,2019-12-03,1123,1004,2011986
M,North America,CA03,101345,2020-04-22,1123,1004,2011986
M,North America,CA02,202068,2019-01-23,1170,1002,2002761
M,North America,CA02,202068,2019-02-21,1170,1002,2002761
M,North America,CA02,202068,2019-03-15,1170,1002,2002761
M,North America,CA02,202068,2019-08-29,1170,1002,2002761
M,North America,CA02,202068,2019-11-20,1170,1002,2002761
M,North America,CA02,202068,2019-12-30,1170,1002,2002761
M,North America,CA02,202068,2020-01-23,1170,1002,2002761
M,North America,CA02,202068,2021-07-16,1170,1002,2002761
M,North America,CA02,202068,2021-08-19,1170,1002,2002761
M,North America,CA03,201970,2018-08-30,1122,2225,2002527
M,North America,CA03,201969,2018-08-30,1122,2225,2002527
M,North America,CA03,201968,2018-09-27,1122,2225,2002527
M,North America,CA03,201970,2018-09-27,1225,2225,2011790
M,North America,CA03,201969,2018-10-15,990.645,2225,2015840
M,North America,CA03,201970,2018-10-15,1122,2225,2002527
M,North America,CA03,201968,2018-10-18,990.645,2225,2015840
M,North America,CA03,202122,2018-11-06,186,2225,2011778
M,North America,CA03,201968,2018-11-07,990.645,2225,2015840
M,North America,CA03,101594,2018-11-13,206,2225,2017887
M,North America,CA03,101594,2018-11-13,238,2225,2012395
M,North America,CA03,201968,2018-12-14,990.645,2225,2015840
M,North America,CA03,201969,2018-12-17,1122,2225,2002527
M,North America,CA03,201970,2018-12-17,1122,2225,2002527
M,North America,CA03,101594,2018-12-24,-200,2225,2015059
M,North America,CA03,201968,2019-01-09,990.645,2225,2015840
M,North America,CA03,201970,2019-01-17,1225,2225,2011790
M,North America,CA03,201970,2019-01-22,1122,2225,2002527
M,North America,CA03,201969,2019-01-21,1122,2225,2002527
M,North America,CA03,201972,2019-01-24,206,2225,2017887
M,North America,CA03,201968,2019-02-21,990.645,2225,2015840
M,North America,CA03,201970,2019-02-21,1122,2225,2002527
M,North America,CA03,101594,2019-02-26,206,2225,2017887
M,North America,CA03,201968,2019-03-11,990.645,2225,2015840
M,North America,CA03,202122,2019-03-20,186,2225,2011778
M,North America,CA03,201970,2019-03-20,1122,2225,2002527
M,North America,CA03,201969,2019-03-20,990.645,2225,2015840
M,North America,CA03,201968,2019-03-20,1122,2225,2002527
M,North America,CA03,201968,2019-04-03,990.645,2225,2015840
M,North America,CA03,101594,2019-04-05,206,2225,2017887
M,North America,CA03,201968,2019-04-22,990.645,2225,2015840
M,North America,CA03,201969,2019-04-22,1122,2225,2002527
M,North America,CA03,201968,2019-05-16,990.645,2225,2015840
M,North America,CA03,101700,2019-05-21,930,2225,2011778
M,North America,CA03,201970,2019-06-03,1122,2225,2002527
M,North America,CA03,201970,2019-06-18,1225,2225,2011790
M,North America,CA03,201968,2019-06-18,990.645,2225,2015840
M,North America,CA03,101594,2019-06-27,206,2225,2017887
M,North America,CA03,201969,2019-06-26,1122,2225,2002527
M,North America,CA03,201970,2019-07-16,1122,2225,2002527
M,North America,CA03,201969,2019-07-16,990.645,2225,2015840
M,North America,CA03,201968,2019-07-24,990.645,2225,2015840
M,North America,CA03,201968,2019-08-23,990.645,2225,2015840
M,North America,CA03,201969,2019-08-28,1122,2225,2002527
M,North America,CA03,201970,2019-08-28,1122,2225,2002527
M,North America,CA03,201972,2019-08-28,206,2225,2017887
M,North America,CA03,201968,2019-09-20,990.645,2225,2015840
M,North America,CA03,201970,2019-10-04,1225,2225,2011790
M,North America,CA03,201970,2019-10-09,1122,2225,2002527
M,North America,CA03,201968,2019-10-23,990.645,2225,2015840
M,North America,CA03,101594,2019-10-24,206,2225,2017887
M,North America,CA03,201969,2019-11-06,1122,2225,2002527
M,North America,CA03,201968,2019-11-14,990.645,2225,2015840
M,North America,CA03,201970,2019-12-03,1122,2225,2002527
M,North America,CA03,201968,2019-12-17,990.645,2225,2015840
M,North America,CA03,201969,2020-01-16,1122,2225,2002527
M,North America,CA03,201969,2020-01-24,990.645,2225,2015840
M,North America,CA03,201968,2020-01-24,990.645,2225,2015840
M,North America,CA03,201970,2020-01-27,1122,2225,2002527
M,North America,CA03,201968,2020-02-17,990.645,2225,2015840
M,North America,CA03,201972,2020-02-17,206,2225,2017887
M,North America,CA03,101700,2020-02-28,186,2225,2011778
M,North America,CA03,201968,2020-03-02,990.645,2225,2015840
M,North America,CA03,201970,2020-03-10,1122,2225,2002527
M,North America,CA03,201969,2020-03-12,1122,2225,2002527
M,North America,CA03,201972,2020-03-25,206,2225,2017887
M,North America,CA03,201968,2020-03-24,990.645,2225,2015840
M,North America,CA03,201970,2020-04-07,1225,2225,2011790
M,North America,CA03,202122,2020-04-08,186,2225,2011778
M,North America,CA03,201970,2020-04-28,1122,2225,2002527
M,North America,CA03,201968,2020-04-28,990.645,2225,2015840
M,North America,CA03,201969,2020-05-08,1122,2225,2002527
M,North America,CA03,201969,2020-05-08,990.645,2225,2015840
M,North America,CA03,201968,2020-05-28,990.645,2225,2015840
M,North America,CA03,201968,2020-06-15,990.645,2225,2015840
M,North America,CA03,201970,2020-06-15,1122,2225,2002527
M,North America,CA03,201968,2020-06-29,990.645,2225,2015840
M,North America,CA03,201972,2020-07-08,206,2225,2017887
M,North America,CA03,201970,2020-07-08,1225,2225,2011790
M,North America,CA03,201968,2020-07-09,1122,2225,2002527
M,North America,CA03,202122,2020-07-13,238,2225,2012395
M,North America,CA03,201968,2020-07-24,1122,2225,2002527
M,North America,CA03,201968,2020-07-24,990.645,2225,2015840
M,North America,CA03,201970,2020-07-24,1122,2225,2002527
M,North America,CA03,201969,2020-08-13,1122,2225,2002527
M,North America,CA03,201968,2020-08-21,990.645,2225,2015840
M,North America,CA03,201970,2020-09-02,1122,2225,2002527
M,North America,CA03,101700,2020-09-14,186,2225,2011778
M,North America,CA03,101594,2020-10-01,206,2225,2017887
M,North America,CA03,201968,2020-10-02,990.645,2225,2015840
M,North America,CA03,101700,2020-10-09,186,2225,2011778
M,North America,CA03,201970,2020-10-23,1122,2225,2002527
M,North America,CA03,201969,2020-11-03,1122,2225,2002527
M,North America,CA03,201969,2020-11-03,990.645,2225,2015840
M,North America,CA03,201968,2020-11-20,990.645,2225,2015840
M,North America,CA03,201972,2020-11-27,206,2225,2017887
M,North America,CA03,201970,2020-11-30,1122,2225,2002527
M,North America,CA03,201970,2021-01-06,1122,2225,2002527
M,North America,CA03,201968,2021-01-06,990.645,2225,2015840
M,North America,CA03,201969,2021-01-19,1122,2225,2002527
M,North America,CA03,201968,2021-02-24,990.645,2225,2015840
M,North America,CA03,201970,2021-03-01,1122,2225,2002527
M,North America,CA03,201968,2021-03-16,990.645,2225,2015840
M,North America,CA03,202122,2021-03-30,238,2225,2012395
M,North America,CA03,201971,2021-03-30,206,2225,2017887
M,North America,CA03,201970,2021-04-05,1122,2225,2002527
M,North America,CA03,101594,2021-05-05,206,2225,2017887
M,North America,CA03,201968,2021-05-12,1122,2225,2002527
M,North America,CA03,201970,2021-05-19,1122,2225,2002527
M,North America,CA03,101594,2021-05-27,206,2225,2017887
M,North America,CA03,201970,2021-06-08,1225,2225,2011790
M,North America,CA03,201968,2021-06-08,990.645,2225,2015840
M,North America,CA03,201969,2021-06-09,1122,2225,2002527
M,North America,CA03,201969,2021-06-21,1122,2225,2002527
M,North America,CA03,201968,2021-07-02,990.645,2225,2015840
M,North America,CA03,201972,2021-07-05,206,2225,2017887
M,North America,CA03,201968,2021-07-22,990.645,2225,2015840
M,North America,CA03,201968,2021-08-20,990.645,2225,2015840
M,North America,CA03,201970,2021-08-25,1122,2225,2002527
M,North America,CA03,201970,2021-08-25,1225,2225,2011790
M,North America,CA03,201969,2021-09-07,1122,2225,2002527
M,North America,CA03,201969,2021-09-07,990.645,2225,2015840
M,North America,CA03,101700,2021-09-08,930,2225,2011778
M,North America,CA03,201968,2021-10-06,990.645,2225,2015840
M,North America,CA03,201970,2021-10-13,1122,2225,2002527
M,North America,CA03,201968,2021-10-20,990.645,2225,2015840
M,North America,CA03,201969,2021-11-12,1122,2225,2002527
M,North America,CA03,201968,2021-11-12,990.645,2225,2015840
M,North America,CA03,101594,2021-11-22,206,2225,2017887
M,North America,CA03,201970,2021-11-23,1122,2225,2002527
M,North America,CA03,201972,2021-11-23,206,2225,2017887
M,North America,CA03,201968,2021-11-26,990.645,2225,2015840
M,North America,CA03,201970,2021-12-16,1225,2225,2011790
M,North America,CA03,201968,2021-12-20,990.645,2225,2015840
M,North America,CA08,101382,2018-11-12,1123,2222,2011986
M,North America,CA08,101382,2019-07-23,1123,2222,2011986
M,North America,CA08,101382,2020-06-03,1123,2222,2011986
M,North America,US01,201086,2019-03-25,2799.572,1002,2016026
M,North America,US01,201086,2019-04-15,2799.572,1002,2016026
M,North America,CA08,101458,2020-01-14,2199.921,1002,2015410
M,North America,US01,200008,2018-12-06,2100.131,1004,2007706
M,North America,CA07,101540,2019-02-27,458,1004,2011760
M,North America,CA08,101586,2019-03-22,2290,1004,2011760
M,North America,US01,200008,2019-09-10,2100.131,1004,2007706
M,North America,US01,200008,2019-11-05,-2100.131,1004,2007706
M,North America,CA03,101540,2020-12-10,229,1004,2011760
M,North America,CA03,101540,2021-02-09,458,1004,2011760
M,North America,CA08,101586,2021-03-12,2494,1004,2012317
M,North America,CA08,101586,2021-04-05,2494,1004,2012317
M,North America,US01,201026,2021-06-03,2608.154,1004,2022119
M,North America,US01,202997,2018-12-21,2585.474,2222,2018942
M,North America,CA03,101346,2021-01-21,36.28,2222,2015059
M,North America,CA08,101382,2021-02-18,36.28,2222,2015059
M,North America,US01,200073,2021-11-19,548.846,2222,2016026
M,North America,US01,201135,2021-12-22,2381.358,2222,2017807
M,North America,US01,201338,2019-03-07,2426.717,2225,2007331
M,North America,US01,200961,2019-03-20,1360.776,1001,2007175
M,North America,US01,200429,2018-09-12,1399.786,1001,2016026
M,North America,US01,100418,2019-01-14,15.876,1001,2017907
M,North America,US01,203009,2019-03-14,1399.786,1001,2016026
M,North America,CA08,101304,2021-01-08,217.724,1001,2015875
M,North America,US01,100252,2018-09-19,206.384,2232,2021183
M,North America,US01,100118,2018-10-05,299.371,2232,2012933
M,North America,US01,201393,2018-10-17,1496.854,2232,2012933
M,North America,US01,100264,2018-10-18,1496.854,2232,2012933
M,North America,US01,100252,2018-11-16,206.384,2232,2021183
M,North America,US01,100252,2018-12-12,206.384,2232,2021183
M,North America,US01,100252,2019-01-15,206.384,2232,2021183
M,North America,US01,201097,2019-03-18,192.777,2232,2012298
M,North America,US01,201393,2019-04-23,-934.853,2232,2021445
M,North America,US01,103290,2019-07-25,986.563,2232,2021821
M,North America,US01,201393,2020-01-06,1496.854,2232,2012933
M,North America,CA02,101461,2021-01-21,1247,2232,2012317
M,North America,CA08,202456,2020-06-16,-1100,1001,2001745
M,North America,CA02,101461,2018-12-03,218.178,2232,2015840
M,North America,CA02,101461,2019-05-03,1247,2232,2012317
M,North America,CA03,101923,2019-06-05,1032,2221,2017887
M,North America,CA02,101461,2019-06-25,218.178,2232,2015840
M,North America,CA02,101461,2019-12-03,1247,2232,2012317
M,North America,CA02,101461,2020-04-27,218.178,2232,2015840
M,North America,CA02,101461,2020-07-17,1247,2232,2012317
M,North America,CA02,101461,2021-04-28,218.178,2232,2015840
M,North America,CA02,101461,2021-10-12,1247,2232,2012317
M,North America,US01,200009,2018-11-30,1973.125,1001,2015497
M,North America,US01,200429,2019-01-07,2799.571,1001,2016026
M,North America,US01,200429,2019-05-01,2799.572,1001,2016026
M,North America,US01,200429,2020-03-10,2799.571,1001,2016026
M,North America,US01,100118,2018-09-10,444.52,2232,2019333
M,North America,US01,103373,2019-07-10,385.553,2232,2012298
M,North America,CA08,103342,2019-08-15,2267.96,2232,2019590
M,North America,US01,103290,2021-01-22,1973.125,2232,2021821
M,North America,CA08,103342,2021-03-19,2267.96,2232,2019590
M,North America,CA08,103342,2021-07-26,2267.96,2232,2019590
M,North America,US01,200021,2018-11-21,4880.65,2225,2018942
M,North America,US01,200021,2019-03-27,5406.817,2225,2018942
M,North America,US01,200021,2019-07-16,6332.145,2225,2018942
M,North America,CA08,101578,2020-04-14,6082,1007,2002761
M,North America,US01,200071,2019-07-22,2799.57,2222,2016026
M,North America,US01,200500,2020-08-13,8799.685,2222,2017841
M,North America,US01,200071,2020-04-15,2799.569,2222,2016026
M,North America,US01,200500,2018-10-22,3674.095,2222,2017841
M,North America,CA08,101578,2019-04-30,4180,1007,2002761
M,North America,US02,200485,2021-11-09,4261.95,1007,2019113
M,North America,US01,201105,2018-10-06,13018.091,2222,2017807
M,North America,US01,200500,2020-10-16,10532.407,2222,2017841
M,North America,US01,200500,2020-12-11,12210.697,2222,2017841
M,North America,US01,200500,2021-01-12,14152.071,2222,2017841
M,North America,US01,200500,2021-02-13,13544.257,2222,2017841
M,North America,US01,100263,2021-03-05,502.126,3025,2011719
M,North America,US01,100263,2021-03-05,680.217,3025,2015902
M,North America,US01,100434,2021-12-29,2450,3025,2021479
M,North America,CA08,101578,2018-10-01,9053,1007,2002761
M,North America,CA08,101578,2019-10-11,3172,1007,2002761
M,North America,CA08,101578,2020-03-11,5114,1007,2002761
M,North America,CA08,101578,2020-05-06,5715,1007,2002761
M,North America,CA08,101578,2020-05-20,2874,1007,2002761
M,North America,CA08,101578,2020-06-01,3316,1007,2002761
M,North America,CA08,101578,2018-11-07,2166,1007,2002761
M,North America,CA08,101578,2019-07-09,5962,1007,2002761
M,North America,CA08,101578,2020-02-11,6306,1007,2002761
M,North America,CA08,101578,2020-02-26,4921,1007,2002761
M,North America,CA03,201711,2019-04-08,681,2222,1000444
M,North America,US01,100118,2019-01-16,19486.313,2232,2019891
M,North America,US01,201484,2019-02-11,7148.61,1004,2018837
M,North America,US01,100118,2019-12-31,3900.891,2232,2021185
M,North America,US01,100118,2019-01-29,6377.504,2232,2020447
M,North America,US01,100118,2018-11-13,19422.81,2232,2019891
M,North America,US01,201484,2019-09-05,7112.323,1004,2018837
M,North America,US01,201484,2020-04-28,6395.647,1004,2018837
M,North America,US01,200252,2018-10-17,-1125.362,1001,2021594
M,North America,US01,201740,2019-08-22,17699.16,1001,2020437
M,North America,US01,201086,2020-09-30,19540.744,1001,2016026
M,North America,US01,100333,2018-10-10,19359.307,2232,2019891
M,North America,US01,100118,2018-10-17,6314.001,2232,2020447
M,North America,US01,202680,2018-10-24,19295.804,2232,2019891
M,North America,US01,100333,2018-11-21,19050.864,2232,2019891
M,North America,US01,202680,2018-12-18,19785.683,2232,2019891
M,North America,US01,100333,2019-01-17,18443.051,2232,2021792
M,North America,US01,202680,2019-02-06,19422.81,2232,2019891
M,North America,US01,100118,2019-02-28,19323.019,2232,2019891
M,North America,US01,100118,2019-09-04,2930.205,2232,2021185
M,North America,US01,100118,2020-05-13,4100.472,2232,2021185
M,North America,US01,100118,2020-09-18,3928.107,2232,2021185
M,North America,US01,100118,2021-01-15,4826.219,2232,2021185
M,North America,US01,100118,2021-05-27,4245.621,2232,2021185
M,North America,US01,100118,2021-08-31,7112.323,2232,2021185
M,North America,US02,ONETIME,2020-12-30,9196.124,1003,1000668
M,North America,US02,ONETIME,2020-12-31,-8713.049,1003,1000668
M,North America,US01,100118,2018-10-17,4055.112,2232,2021185
M,North America,US01,100333,2019-05-29,19985.264,2232,2021792
M,North America,US01,100333,2019-07-23,20230.203,2232,2021792
M,North America,US01,103290,2021-02-13,20711.011,2232,2021821
M,North America,US01,103290,2021-08-29,20647.508,2232,2021821
M,North America,US02,201086,2018-11-30,20275.562,1001,2016026
M,North America,US02,201086,2019-07-15,20411.64,1001,2016026
M,North America,US02,201086,2019-10-18,20366.281,1001,2016026
M,North America,US02,201086,2020-04-07,20466.071,1001,2016026
M,North America,US02,201086,2021-03-15,20329.993,1001,2016026
M,North America,US02,201086,2021-07-16,20629.364,1001,2016026
M,North America,US02,201086,2021-11-09,20547.718,1001,2016026
M,North America,US01,202893,2020-06-19,3742.134,1003,2001304
M,North America,US01,202893,2020-07-10,5987.415,1003,2001304
M,North America,US01,202893,2020-10-29,7484.268,1003,2016060
M,North America,US01,200961,2020-07-16,10546,1001,2007199
M,North America,CA08,101578,2018-09-05,4794,1007,2002761
M,North America,CA08,101578,2018-10-10,4843,1007,2002761
M,North America,CA08,101578,2018-10-18,1253,1007,2002761
M,North America,CA08,101578,2018-11-21,1716,1007,2002761
M,North America,CA08,101578,2018-12-06,6044,1007,2002761
M,North America,CA08,101578,2018-12-13,5268,1007,2002761
M,North America,CA08,101578,2019-01-07,2548,1007,2002761
M,North America,CA08,101578,2019-01-15,2494,1007,2002761
M,North America,CA08,101578,2019-01-23,2068,1007,2002761
M,North America,CA08,101578,2019-02-05,5470,1007,2002761
M,North America,CA08,101578,2019-02-28,5148,1007,2002761
M,North America,CA08,101578,2019-03-14,9738,1007,2002761
M,North America,CA08,101578,2019-03-27,5914,1007,2002761
M,North America,CA08,101578,2019-04-16,5597,1007,2002761
M,North America,CA08,101578,2019-04-15,5475,1007,2002761
M,North America,CA08,101578,2019-05-06,3179,1007,2002761
M,North America,CA08,101578,2019-06-12,2210,1007,2002761
M,North America,CA08,101578,2019-06-28,5232,1007,2002761
M,North America,US01,201740,2019-08-02,20293.706,1001,2020437
M,North America,CA08,101578,2019-08-01,6151,1007,2002761
M,North America,CA08,101578,2019-09-11,4319,1007,2002761
M,North America,CA08,101578,2019-09-20,4356,1007,2002761
M,North America,US01,201740,2019-10-02,19649.606,1001,2020437
M,North America,CA08,101578,2019-10-17,5743,1007,2002761
M,North America,CA08,101578,2019-10-29,6120,1007,2002761
M,North America,CA08,101578,2019-11-12,8062,1007,2002761
M,North America,US01,201740,2019-11-15,20184.844,1001,2020437
M,North America,CA08,101578,2019-11-20,3376,1007,2002761
M,North America,CA08,101578,2019-12-02,3345,1007,2002761
M,North America,US01,201740,2019-12-07,19958.048,1001,2020437
M,North America,CA08,101578,2019-12-12,2345,1007,2002761
M,North America,US01,201740,2019-12-19,19921.761,1001,2020437
M,North America,CA08,101578,2019-12-17,3544,1007,2002761
M,North America,US01,201740,2020-01-07,19586.103,1001,2020437
M,North America,CA08,101578,2020-01-06,5968,1007,2002761
M,North America,CA08,101578,2020-01-16,6424,1007,2002761
M,North America,CA08,101578,2020-01-24,4346,1007,2002761
M,North America,US01,201740,2020-01-29,19332.091,1001,2020437
M,North America,US01,201740,2020-02-07,19785.683,1001,2020437
M,North America,CA08,101578,2020-04-20,6270,1007,2002761
M,North America,US01,201740,2018-09-26,19903.617,1001,2020437
M,North America,US01,201740,2018-10-17,20048.767,1001,2020437
M,North America,US01,201740,2018-12-03,20039.695,1001,2020437
M,North America,US01,201740,2019-01-04,19921.761,1001,2020437
M,North America,US01,201740,2019-02-14,19631.462,1001,2020437
M,North America,US01,201740,2019-03-06,20493.287,1001,2020437
M,North America,US01,201740,2019-03-29,19286.732,1001,2020437
M,North America,US01,201740,2019-05-04,20493.287,1001,2020437
M,North America,US01,201740,2019-05-22,13608,1001,2020437
M,North America,US01,201740,2019-06-08,19876.402,1001,2020437
M,North America,US01,201740,2019-07-11,20112.27,1001,2020437
M,North America,CA03,202034,2019-11-22,1306.345,1004,2012407
M,North America,CA03,202034,2019-12-19,1306.345,1004,2012407
M,North America,CA03,202034,2018-11-16,1306.345,1004,2012407
M,North America,CA03,202034,2018-12-19,1306.345,1004,2012407
M,North America,CA03,202034,2019-05-03,1306.344,1004,2012407
M,North America,CA08,101458,2019-02-04,1306.345,1004,2012407
M,North America,CA08,101458,2019-02-21,1306.345,1004,2012407
M,North America,CA03,202034,2020-01-13,1306.345,1004,2012407
M,North America,CA03,202034,2020-02-13,1306.345,1004,2012407
M,North America,CA03,202034,2020-06-30,1306.345,1004,2012407
M,North America,US01,201048,2019-06-18,20275.563,2222,2017841
M,North America,US01,201048,2020-07-23,20475.143,2222,2017841
M,North America,US02,201338,2018-09-12,20411.64,2225,2007331
M,North America,US02,201338,2018-12-03,20384.424,2225,2007331
M,North America,US02,201338,2019-03-28,20375.353,2225,2007331
M,North America,US02,201338,2019-06-07,20339.065,2225,2007331
M,North America,US02,201338,2019-09-06,20311.85,2225,2007331
M,North America,US02,201338,2019-12-13,20411.64,2225,2007331
M,North America,US02,201338,2020-03-06,19985.264,2225,2007331
M,North America,US02,201338,2020-05-22,20366.281,2225,2007331
M,North America,US02,201338,2020-09-04,20184.844,2225,2007331
M,North America,US02,201338,2020-11-20,20366.281,2225,2007331
M,North America,US02,201338,2021-02-01,20266.491,2225,2007331
M,North America,US02,201338,2021-05-06,20184.844,2225,2007331
M,North America,US02,201338,2021-07-30,20411.64,2225,2007331
M,North America,US02,201338,2021-10-15,20357.209,2225,2007331
M,North America,US01,100263,2021-04-28,6327.6,3025,2015902
M,North America,US01,100263,2021-06-29,6327.6,3025,2015902
M,North America,CA03,202222,2018-09-26,136.078,1004,1000444
M,North America,CA03,202222,2019-05-01,136.078,1004,1000444
M,North America,CA03,101440,2019-08-23,136.078,2231,1011654
M,North America,US01,202893,2020-05-04,3742.134,1004,2001304
M,North America,CA03,202034,2020-10-23,2177.24,1004,2012407
M,North America,CA07,201764,2018-11-26,113.398,1004,1000444
M,North America,CA03,101345,2021-06-10,181.437,1004,1000444
M,North America,CA03,202034,2021-10-08,2902.989,1004,2012407
M,North America,CA03,201711,2018-09-17,10,2222,1000168
M,North America,CA03,201711,2019-09-03,226.796,2222,1011654
M,North America,CA08,101458,2018-12-10,10500,1004,2011102
M,North America,CA07,201764,2018-11-20,272.155,1004,1000444
M,North America,CA03,101381,2020-03-24,272.156,2222,1011654
M,North America,US01,200500,2019-09-10,9198.846,2222,2017841
M,North America,US01,200500,2019-11-18,9416.57,2222,2017841
M,North America,US01,200500,2019-12-19,9443.786,2222,2017841
M,North America,US01,200500,2020-01-22,8999.266,2222,2017841
M,North America,US01,200500,2020-02-27,9117.199,2222,2017841
M,North America,US01,200500,2020-04-08,9099.056,2222,2017841
M,North America,US01,200500,2018-11-16,9117.199,2222,2017841
M,North America,US01,200500,2019-02-01,9380.283,2222,2017841
M,North America,US01,200500,2019-03-15,9071.84,2222,2017841
M,North America,US01,200500,2019-04-25,9135.343,2222,2017841
M,North America,US01,200500,2019-06-12,9089.984,2222,2017841
M,North America,US01,200500,2019-07-19,9062.768,2222,2017841
M,North America,US01,200500,2020-05-21,9071.84,2222,2017841
M,North America,US01,200500,2020-06-25,9108.128,2222,2017841
M,North America,US01,200500,2020-09-18,8981.122,2222,2017841
M,North America,US01,200500,2020-11-16,9126.271,2222,2017841
M,North America,CA03,201711,2019-03-07,340.194,2222,1011654
M,North America,CA03,201711,2019-12-20,340.194,2222,1011654
M,North America,CA03,201711,2020-03-25,340.194,2222,1000444
M,North America,CA03,201711,2020-09-28,340.194,2222,1011654
M,North America,CA03,201711,2021-03-08,340.194,2222,1011654
M,North America,CA03,201711,2018-09-17,340.194,2222,1011654
M,North America,CA03,201711,2018-10-07,15,2222,1000168
M,North America,CA08,201742,2019-04-25,6750,1004,2016431
M,North America,CA07,201764,2018-09-12,408.233,1004,1000444
M,North America,CA07,201764,2018-11-09,-408.233,1004,1000444
M,North America,CA07,201764,2018-11-19,408.233,1004,1000444
M,North America,US02,201338,2021-12-20,13607.76,2225,2007331
M,North America,US02,200485,2021-11-08,11330.728,1007,2019113
M,North America,US01,200500,2018-12-18,7711.064,2222,2017841
M,North America,CA08,101578,2019-04-01,5581,1007,2002761
M,North America,CA03,201711,2021-06-09,544.311,2222,1000444
M,North America,US01,200009,2018-09-21,15794.074,1001,2015497
M,North America,CA08,101578,2019-08-14,6060,1007,2002761
M,North America,US01,201105,2019-04-19,13290.246,2222,2017807
M,North America,US01,201105,2019-09-06,13417.252,2222,2017807
M,North America,CA03,201711,2018-10-15,680.388,2222,1000444
M,North America,CA03,201711,2019-10-22,680.388,2222,1000444
M,North America,CA03,201711,2020-06-16,680.389,2222,1000444
M,North America,CA08,101578,2019-07-25,5414,1007,2002761
M,North America,CA08,101578,2020-01-30,5487,1007,2002761
M,North America,US02,200485,2021-12-30,11321.656,1007,2019113
M,North America,US02,200485,2022-03-09,11348.872,1007,2019113
M,North America,US01,200500,2021-03-31,4526.848,2222,2017841
M,North America,US01,100118,2019-01-29,3601.521,2232,2021185
M,North America,US01,200071,2018-10-31,2799.57,2222,2016026
M,North America,CA08,101578,2018-11-01,2604,1007,2002761
M,North America,US01,100333,2019-02-27,17490.508,2232,2021792
M,North America,US01,100118,2019-05-29,4118.616,2232,2021185
M,North America,US01,200021,2019-10-25,5697.116,2225,2018942
M,North America,US01,201053,2020-12-08,279.063,2231,2022119
M,North America,US01,201420,2021-03-16,340.534,2232,2021183
M,North America,CA08,201779,2020-04-27,-500,1003,2020322
M,North America,US01,100380,2021-09-09,15.876,2231,2007693
M,North America,US01,203827,2020-11-02,-929.501,1003,2019463
M,North America,CA08,101579,2018-11-12,-92,1007,2007422
M,North America,CA08,101578,2020-07-13,-302.489,1007,2015410
M,North America,US01,100453,2020-11-03,1111.616,1007,2021854
M,North America,US01,201447,2018-12-05,488.099,1003,2014737
M,North America,US01,201486,2019-02-18,-837.048,1003,2020978
M,North America,US01,101895,2019-02-20,-685.4,1003,2020322
M,North America,US01,101895,2019-03-20,-999.853,1003,2020322
M,North America,US01,201495,2020-07-29,-966.06,1003,2021890
M,North America,US01,201397,2020-09-24,794.58,1003,2019123
M,North America,US01,203827,2021-05-05,902.058,1003,2022115
M,North America,US01,201447,2019-08-05,1538.357,1003,2021762
M,North America,US01,100400,2018-12-04,190.461,3025,2003162
M,North America,US01,100120,2019-09-13,172.331,3025,2020907
M,North America,US01,100434,2021-05-14,6985.317,3025,2022211
M,North America,US01,200961,2021-10-05,990.269,1001,2007199
M,North America,US01,202633,2019-09-24,941.022,1001,2021911
M,North America,US01,100118,2018-09-04,993.536,2232,2021792
M,North America,US01,201046,2019-01-03,703.068,2222,2002465
M,North America,US01,100333,2019-01-07,825.538,2232,2021183
M,North America,US01,201046,2019-01-14,703.068,2222,2002465
M,North America,US01,100252,2019-01-24,836.889,2232,2020447
M,North America,US01,203290,2019-04-15,796.156,4390,2021821
M,North America,US01,201393,2019-04-23,-115.922,2232,2021445
M,North America,US01,201135,2019-09-05,621.159,2222,2019611
M,North America,US01,201135,2019-09-30,-621.159,2222,2019611
M,North America,US01,201046,2020-05-08,703.068,2222,2002465
M,North America,US01,201046,2020-07-23,703.068,2222,2002465
M,North America,US01,201135,2021-04-06,916.823,2222,2017807
M,North America,CA08,202168,2019-10-18,444.52,1003,2013917
M,North America,CA03,101594,2019-10-29,-1500,2225,2011790
M,North America,US02,101895,2020-02-17,-1598.912,1003,2020322
M,North America,US02,101895,2021-07-22,-697.126,1003,2020322
M,North America,CA03,101594,2020-06-01,1007.232,2225,2017887
M,North America,US01,201232,2021-08-17,24.948,2231,2016060
M,North America,CA03,202034,2021-09-16,362.874,1004,2012407
M,North America,CA08,201742,2019-04-25,435.448,1004,2012407
M,North America,CA08,202034,2020-02-06,435.448,1004,2012407
M,North America,CA03,202034,2020-02-13,435.448,1004,2012407
M,North America,CA08,101586,2020-06-17,1247,1004,2012317
M,North America,CA03,202034,2021-09-07,362.874,1004,2012407
M,North America,US01,202893,2020-09-04,1496.854,1003,2016060
M,North America,US01,201420,2020-06-23,31.751,2232,2019891
M,North America,US01,201420,2020-06-23,31.751,2232,2021792
